STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,agedef,Age definition,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2022,,124,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,BG,Bulgaria,2023,,211,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2013,,625,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2014,,1380,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2015,,1446,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2016,,1362,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2017,,1993,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2018,,2100,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2019,,2899,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2020,,173,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2021,,224,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2022,,274,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CY,Cyprus,2023,,582,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2013,,215,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2014,,204,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2015,,232,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2016,,717,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2017,,905,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2018,,1332,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2019,,1572,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2020,,156,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2021,,312,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2022,,328,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,CZ,Czechia,2023,,403,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2013,,38521,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2014,,62162,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2015,,213671,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2016,,104984,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2017,,51193,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2018,,49099,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2019,,45677,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2020,,22802,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2021,,52268,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2022,,95024,,e,estimated,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DE,Germany,2023,,84656,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2013,,3571,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2014,,3992,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2015,,5994,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2016,,4024,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2017,,3784,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2018,,2601,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2019,,2029,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2020,,732,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2021,,698,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2022,,1524,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,DK,Denmark,2023,,1291,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2013,,49,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2014,,15,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2015,,223,,b,break in time series,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_L,"Countries other than EU, EFTA and Candidate countries with low Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,EE,Estonia,2016,,262,,,,,
